,scenario_no,t,disc,premiums_first_year,premiums_renewal,claims,fire_gmm.premium,fire_gmm.claim,fire_gmm.investment_component,fire_gmm.expense,fire_gmm.acquisition,ess_weights
210,-1,210,0.6351505912158515,0.0,0.0,1050.0,0.0,-1050.0,0.0,0.0,0.0,
211,-1,211,0.6340940030545075,0.0,0.0,1055.0,0.0,-1055.0,0.0,0.0,0.0,
212,-1,212,0.6330418305410745,0.0,0.0,1060.0,0.0,-1060.0,0.0,0.0,0.0,
213,-1,213,0.631994052043425,0.0,0.0,1065.0,0.0,-1065.0,0.0,0.0,0.0,
214,-1,214,0.6309506460369185,0.0,0.0,1070.0,0.0,-1070.0,0.0,0.0,0.0,
215,-1,215,0.629911591103868,0.0,0.0,1075.0,0.0,-1075.0,0.0,0.0,0.0,
216,-1,216,0.6288768659330091,0.0,122255.99999999999,1079.9999999999998,122255.99999999999,-1079.9999999999998,0.0,0.0,0.0,
217,-1,217,0.6278464493189665,0.0,0.0,1085.0,0.0,-1085.0,0.0,0.0,0.0,
218,-1,218,0.6268203201617331,0.0,0.0,1090.0,0.0,-1090.0,0.0,0.0,0.0,
219,-1,219,0.6257984574661405,0.0,0.0,1095.0,0.0,-1095.0,0.0,0.0,0.0,
220,-1,220,0.6247808403413415,0.0,0.0,1100.0,0.0,-1100.0,0.0,0.0,0.0,
221,-1,221,0.6237674480002879,0.0,0.0,1105.0,0.0,-1105.0,0.0,0.0,0.0,
222,-1,222,0.6227582597592175,0.0,0.0,1110.0,0.0,-1110.0,0.0,0.0,0.0,
223,-1,223,0.6217532550371355,0.0,0.0,1115.0,0.0,-1115.0,0.0,0.0,0.0,
224,-1,224,0.6207524133553085,0.0,0.0,1120.0,0.0,-1120.0,0.0,0.0,0.0,
225,-1,225,0.6197557143367536,0.0,0.0,1125.0,0.0,-1125.0,0.0,0.0,0.0,
226,-1,226,0.61876313770573,0.0,0.0,1130.0,0.0,-1130.0,0.0,0.0,0.0,
227,-1,227,0.6177746632872405,0.0,0.0,1135.0,0.0,-1135.0,0.0,0.0,0.0,
228,-1,228,0.6167902710065245,0.0,129048.0,1140.0,129048.0,-1140.0,0.0,0.0,0.0,
229,-1,229,0.615809940888564,0.0,0.0,1145.0,0.0,-1145.0,0.0,0.0,0.0,
230,-1,230,0.614833653057584,0.0,0.0,1150.0000000000002,0.0,-1150.0000000000002,0.0,0.0,0.0,
231,-1,231,0.6138613877365625,0.0,0.0,1155.0,0.0,-1155.0,0.0,0.0,0.0,
232,-1,232,0.612893125246735,0.0,0.0,1160.0,0.0,-1160.0,0.0,0.0,0.0,
233,-1,233,0.6119288460071101,0.0,0.0,1165.0,0.0,-1165.0,0.0,0.0,0.0,
234,-1,234,0.6109685305339789,0.0,0.0,1170.0,0.0,-1170.0,0.0,0.0,0.0,
235,-1,235,0.6100121594404345,0.0,0.0,1175.0,0.0,-1175.0,0.0,0.0,0.0,
236,-1,236,0.609059713435887,0.0,0.0,1180.0,0.0,-1180.0,0.0,0.0,0.0,
237,-1,237,0.6081111733255891,0.0,0.0,1185.0,0.0,-1185.0,0.0,0.0,0.0,
238,-1,238,0.6071665200101535,0.0,0.0,1190.0,0.0,-1190.0,0.0,0.0,0.0,
239,-1,239,0.6062257344850855,0.0,0.0,1195.0,0.0,-1195.0,0.0,0.0,0.0,
240,-1,240,0.605288797840303,0.0,135840.0,1200.0,135840.0,-1200.0,0.0,0.0,0.0,
241,-1,241,0.6043556912596735,0.0,0.0,1205.0,0.0,-1205.0,0.0,0.0,0.0,
242,-1,242,0.6034263960205425,0.0,0.0,1210.0,0.0,-1210.0,0.0,0.0,0.0,
243,-1,243,0.602500893493273,0.0,0.0,1215.0,0.0,-1215.0,0.0,0.0,0.0,
244,-1,244,0.601579165140776,0.0,0.0,1219.9999999999998,0.0,-1219.9999999999998,0.0,0.0,0.0,
245,-1,245,0.6006611925180565,0.0,0.0,1225.0,0.0,-1225.0,0.0,0.0,0.0,
246,-1,246,0.599746957271753,0.0,0.0,1230.0,0.0,-1230.0,0.0,0.0,0.0,
247,-1,247,0.5988364411396805,0.0,0.0,1235.0,0.0,-1235.0,0.0,0.0,0.0,
248,-1,248,0.5979296259503785,0.0,0.0,1240.0,0.0,-1240.0,0.0,0.0,0.0,
249,-1,249,0.5970264936226585,0.0,0.0,1245.0,0.0,-1245.0,0.0,0.0,0.0,
250,-1,250,0.596127026165156,0.0,0.0,1250.0,0.0,-1250.0,0.0,0.0,0.0,
251,-1,251,0.5952312056758855,0.0,0.0,1255.0,0.0,-1255.0,0.0,0.0,0.0,
252,-1,252,0.5943390143417895,0.0,142632.0,1260.0,142632.0,-1260.0,0.0,0.0,0.0,
253,-1,253,0.593450434438304,0.0,0.0,1265.0,0.0,-1265.0,0.0,0.0,0.0,
254,-1,254,0.5925654483289124,0.0,0.0,1270.0,0.0,-1270.0,0.0,0.0,0.0,
255,-1,255,0.5916840384647105,0.0,0.0,1275.0,0.0,-1275.0,0.0,0.0,0.0,
256,-1,256,0.5908061873839701,0.0,0.0,1280.0,0.0,-1280.0,0.0,0.0,0.0,
257,-1,257,0.589931877711704,0.0,0.0,1285.0,0.0,-1285.0,0.0,0.0,0.0,
258,-1,258,0.589061092159237,0.0,0.0,1290.0,0.0,-1290.0,0.0,0.0,0.0,
259,-1,259,0.588193813523775,0.0,0.0,1295.0,0.0,-1295.0,0.0,0.0,0.0,
260,-1,260,0.5873300246879765,0.0,0.0,1300.0,0.0,-1300.0,0.0,0.0,0.0,
261,-1,261,0.5864697086195305,0.0,0.0,1305.0,0.0,-1305.0,0.0,0.0,0.0,
262,-1,262,0.585612848370731,0.0,0.0,1310.0,0.0,-1310.0,0.0,0.0,0.0,
263,-1,263,0.5847594270780575,0.0,0.0,1315.0,0.0,-1315.0,0.0,0.0,0.0,
264,-1,264,0.583909427961757,0.0,149424.0,1320.0,149424.0,-1320.0,0.0,0.0,0.0,
265,-1,265,0.5830628343254235,0.0,0.0,1325.0,0.0,-1325.0,0.0,0.0,0.0,
266,-1,266,0.582219629555588,0.0,0.0,1330.0,0.0,-1330.0,0.0,0.0,0.0,
267,-1,267,0.5813797971213039,0.0,0.0,1335.0,0.0,-1335.0,0.0,0.0,0.0,
268,-1,268,0.5805433205737349,0.0,0.0,1340.0000000000002,0.0,-1340.0000000000002,0.0,0.0,0.0,
269,-1,269,0.57971018354575,0.0,0.0,1345.0,0.0,-1345.0,0.0,0.0,0.0,
270,-1,270,0.578880369751515,0.0,0.0,1350.0,0.0,-1350.0,0.0,0.0,0.0,
271,-1,271,0.5780538629860865,0.0,0.0,1355.0,0.0,-1355.0,0.0,0.0,0.0,
272,-1,272,0.5772306471250145,0.0,0.0,1360.0000000000002,0.0,-1360.0000000000002,0.0,0.0,0.0,
273,-1,273,0.5764107061239355,0.0,0.0,1364.9999999999998,0.0,-1364.9999999999998,0.0,0.0,0.0,
274,-1,274,0.5755940240181795,0.0,0.0,1370.0,0.0,-1370.0,0.0,0.0,0.0,
275,-1,275,0.5747805849223709,0.0,0.0,1375.0,0.0,-1375.0,0.0,0.0,0.0,
276,-1,276,0.5739703730300355,0.0,156216.0,1380.0,156216.0,-1380.0,0.0,0.0,0.0,
277,-1,277,0.5731633726132055,0.0,0.0,1385.0,0.0,-1385.0,0.0,0.0,0.0,
278,-1,278,0.5723595680220315,0.0,0.0,1390.0,0.0,-1390.0,0.0,0.0,0.0,
279,-1,279,0.5715589436843935,0.0,0.0,1395.0,0.0,-1395.0,0.0,0.0,0.0,
280,-1,280,0.5707614841055135,0.0,0.0,1400.0,0.0,-1400.0,0.0,0.0,0.0,
281,-1,281,0.56996717386757,0.0,0.0,1405.0,0.0,-1405.0,0.0,0.0,0.0,
282,-1,282,0.5691759976293185,0.0,0.0,1410.0,0.0,-1410.0,0.0,0.0,0.0,
283,-1,283,0.568387940125706,0.0,0.0,1414.9999999999998,0.0,-1414.9999999999998,0.0,0.0,0.0,
284,-1,284,0.5676029861674955,0.0,0.0,1420.0,0.0,-1420.0,0.0,0.0,0.0,
285,-1,285,0.566821120640887,0.0,0.0,1425.0,0.0,-1425.0,0.0,0.0,0.0,
286,-1,286,0.566042328507144,0.0,0.0,1430.0,0.0,-1430.0,0.0,0.0,0.0,
287,-1,287,0.5652665948022184,0.0,0.0,1435.0000000000002,0.0,-1435.0000000000002,0.0,0.0,0.0,
288,-1,288,0.5644939046363785,0.0,163008.0,1440.0,163008.0,-1440.0,0.0,0.0,0.0,
289,-1,289,0.5637242431938425,0.0,0.0,1444.9999999999998,0.0,-1444.9999999999998,0.0,0.0,0.0,
290,-1,290,0.5629575957324064,0.0,0.0,1450.0,0.0,-1450.0,0.0,0.0,0.0,
291,-1,291,0.5621939475830815,0.0,0.0,1455.0,0.0,-1455.0,0.0,0.0,0.0,
292,-1,292,0.5614332841497285,0.0,0.0,1460.0,0.0,-1460.0,0.0,0.0,0.0,
293,-1,293,0.5606755909086956,0.0,0.0,1465.0,0.0,-1465.0,0.0,0.0,0.0,
294,-1,294,0.559920853408456,0.0,0.0,1470.0,0.0,-1470.0,0.0,0.0,0.0,
295,-1,295,0.559169057269255,0.0,0.0,1475.0,0.0,-1475.0,0.0,0.0,0.0,
296,-1,296,0.558420188182744,0.0,0.0,1480.0,0.0,-1480.0,0.0,0.0,0.0,
297,-1,297,0.557674231911633,0.0,0.0,1485.0,0.0,-1485.0,0.0,0.0,0.0,
298,-1,298,0.556931174289334,0.0,0.0,1489.9999999999998,0.0,-1489.9999999999998,0.0,0.0,0.0,
299,-1,299,0.5561910012196095,0.0,0.0,1495.0,0.0,-1495.0,0.0,0.0,0.0,
300,-1,300,0.5554536986762215,0.0,169800.0,1500.0,169800.0,-1500.0,0.0,0.0,0.0,
301,-1,301,0.554719252702586,0.0,0.0,1505.0,0.0,-1505.0,0.0,0.0,0.0,
302,-1,302,0.553987649411424,0.0,0.0,1510.0,0.0,-1510.0,0.0,0.0,0.0,
303,-1,303,0.5532588749844175,0.0,0.0,1515.0,0.0,-1515.0,0.0,0.0,0.0,
304,-1,304,0.5525329156718675,0.0,0.0,1520.0000000000002,0.0,-1520.0000000000002,0.0,0.0,0.0,
305,-1,305,0.5518097577923515,0.0,0.0,1524.9999999999998,0.0,-1524.9999999999998,0.0,0.0,0.0,
306,-1,306,0.551089387732384,0.0,0.0,1530.0,0.0,-1530.0,0.0,0.0,0.0,
307,-1,307,0.5503717919460784,0.0,0.0,1535.0,0.0,-1535.0,0.0,0.0,0.0,
308,-1,308,0.549656956954812,0.0,0.0,1539.9999999999998,0.0,-1539.9999999999998,0.0,0.0,0.0,
309,-1,309,0.548944869346889,0.0,0.0,1545.0,0.0,-1545.0,0.0,0.0,0.0,
310,-1,310,0.5482355157772115,0.0,0.0,1550.0,0.0,-1550.0,0.0,0.0,0.0,
311,-1,311,0.547528882966943,0.0,0.0,1555.0,0.0,-1555.0,0.0,0.0,0.0,
312,-1,312,0.5468249577031835,0.0,176592.0,1560.0,176592.0,-1560.0,0.0,0.0,0.0,
313,-1,313,0.546123726838639,0.0,0.0,1565.0000000000002,0.0,-1565.0000000000002,0.0,0.0,0.0,
314,-1,314,0.5454251772912955,0.0,0.0,1570.0,0.0,-1570.0,0.0,0.0,0.0,
315,-1,315,0.5447292960440945,0.0,0.0,1575.0,0.0,-1575.0,0.0,0.0,0.0,
316,-1,316,0.544036070144611,0.0,0.0,1580.0000000000002,0.0,-1580.0000000000002,0.0,0.0,0.0,
317,-1,317,0.543345486704729,0.0,0.0,1584.9999999999998,0.0,-1584.9999999999998,0.0,0.0,0.0,
318,-1,318,0.5426575329003255,0.0,0.0,1590.0000000000002,0.0,-1590.0000000000002,0.0,0.0,0.0,
319,-1,319,0.5419721959709485,0.0,0.0,1595.0000000000002,0.0,-1595.0000000000002,0.0,0.0,0.0,
320,-1,320,0.5412894632195026,0.0,0.0,1600.0,0.0,-1600.0,0.0,0.0,0.0,
321,-1,321,0.5406093220119336,0.0,0.0,1604.9999999999998,0.0,-1604.9999999999998,0.0,0.0,0.0,
322,-1,322,0.539931759776914,0.0,0.0,1610.0,0.0,-1610.0,0.0,0.0,0.0,
323,-1,323,0.539256764005532,0.0,0.0,1614.9999999999998,0.0,-1614.9999999999998,0.0,0.0,0.0,
324,-1,324,0.53858432225098,0.0,183384.0,1620.0,183384.0,-1620.0,0.0,0.0,0.0,
325,-1,325,0.537914422128247,0.0,0.0,1625.0,0.0,-1625.0,0.0,0.0,0.0,
326,-1,326,0.537247051313809,0.0,0.0,1629.9999999999998,0.0,-1629.9999999999998,0.0,0.0,0.0,
327,-1,327,0.536582197545326,0.0,0.0,1635.0,0.0,-1635.0,0.0,0.0,0.0,
328,-1,328,0.535919848621335,0.0,0.0,1640.0,0.0,-1640.0,0.0,0.0,0.0,
329,-1,329,0.535259992400949,0.0,0.0,1644.9999999999998,0.0,-1644.9999999999998,0.0,0.0,0.0,
330,-1,330,0.534602616803556,0.0,0.0,1650.0,0.0,-1650.0,0.0,0.0,0.0,
331,-1,331,0.5339477098085159,0.0,0.0,1655.0,0.0,-1655.0,0.0,0.0,0.0,
332,-1,332,0.533295259454867,0.0,0.0,1660.0,0.0,-1660.0,0.0,0.0,0.0,
333,-1,333,0.5326452538410245,0.0,0.0,1665.0000000000002,0.0,-1665.0000000000002,0.0,0.0,0.0,
334,-1,334,0.53199768112449,0.0,0.0,1670.0,0.0,-1670.0,0.0,0.0,0.0,
335,-1,335,0.531352529521552,0.0,0.0,1675.0,0.0,-1675.0,0.0,0.0,0.0,
336,-1,336,0.530709787306998,0.0,190176.0,1680.0,190176.0,-1680.0,0.0,0.0,0.0,
337,-1,337,0.5300694428138215,0.0,0.0,1685.0,0.0,-1685.0,0.0,0.0,0.0,
338,-1,338,0.529431484432933,0.0,0.0,1690.0000000000002,0.0,-1690.0000000000002,0.0,0.0,0.0,
339,-1,339,0.528795900612871,0.0,0.0,1695.0,0.0,-1695.0,0.0,0.0,0.0,
340,-1,340,0.5281626798595185,0.0,0.0,1700.0000000000002,0.0,-1700.0000000000002,0.0,0.0,0.0,
341,-1,341,0.527531810735812,0.0,0.0,1704.9999999999998,0.0,-1704.9999999999998,0.0,0.0,0.0,
342,-1,342,0.5269032818614625,0.0,0.0,1710.0,0.0,-1710.0,0.0,0.0,0.0,
343,-1,343,0.5262770819126735,0.0,0.0,1715.0,0.0,-1715.0,0.0,0.0,0.0,
344,-1,344,0.5256531996218555,0.0,0.0,1719.9999999999998,0.0,-1719.9999999999998,0.0,0.0,0.0,
345,-1,345,0.5250316237773505,0.0,0.0,1725.0000000000002,0.0,-1725.0000000000002,0.0,0.0,0.0,
346,-1,346,0.524412343223151,0.0,0.0,1729.9999999999998,0.0,-1729.9999999999998,0.0,0.0,0.0,
347,-1,347,0.5237953468586269,0.0,0.0,1735.0,0.0,-1735.0,0.0,0.0,0.0,
348,-1,348,0.5231806236382455,0.0,196968.00000000003,1740.0,196968.00000000003,-1740.0,0.0,0.0,0.0,
349,-1,349,0.5225681625713005,0.0,0.0,1745.0000000000002,0.0,-1745.0000000000002,0.0,0.0,0.0,
350,-1,350,0.521957952721638,0.0,0.0,1750.0,0.0,-1750.0,0.0,0.0,0.0,
351,-1,351,0.521349983207386,0.0,0.0,1755.0,0.0,-1755.0,0.0,0.0,0.0,
352,-1,352,0.5207442432006835,0.0,0.0,1760.0000000000002,0.0,-1760.0000000000002,0.0,0.0,0.0,
353,-1,353,0.5201407219274135,0.0,0.0,1765.0,0.0,-1765.0,0.0,0.0,0.0,
354,-1,354,0.5195394086669325,0.0,0.0,1770.0000000000002,0.0,-1770.0000000000002,0.0,0.0,0.0,
355,-1,355,0.518940292751808,0.0,0.0,1775.0000000000002,0.0,-1775.0000000000002,0.0,0.0,0.0,
356,-1,356,0.5183433635675505,0.0,0.0,1780.0,0.0,-1780.0,0.0,0.0,0.0,
357,-1,357,0.517748610552355,0.0,0.0,1785.0,0.0,-1785.0,0.0,0.0,0.0,
358,-1,358,0.5171560231968321,0.0,0.0,1790.0,0.0,-1790.0,0.0,0.0,0.0,
359,-1,359,0.5165655910437545,0.0,0.0,1795.0,0.0,-1795.0,0.0,0.0,0.0,
360,-1,360,0.515977303687791,0.0,203760.0,1800.0,203760.0,-1800.0,0.0,0.0,0.0,
361,-1,361,0.5153911507752534,0.0,0.0,1805.0000000000002,0.0,-1805.0000000000002,0.0,0.0,0.0,
362,-1,362,0.514807122003838,0.0,0.0,1809.9999999999998,0.0,-1809.9999999999998,0.0,0.0,0.0,
363,-1,363,0.5142252071223685,0.0,0.0,1814.9999999999998,0.0,-1814.9999999999998,0.0,0.0,0.0,
364,-1,364,0.5136453959305425,0.0,0.0,1820.0,0.0,-1820.0,0.0,0.0,0.0,
365,-1,365,0.5130676782786805,0.0,0.0,1825.0,0.0,-1825.0,0.0,0.0,0.0,
366,-1,366,0.5124920440674705,0.0,0.0,1830.0,0.0,-1830.0,0.0,0.0,0.0,
367,-1,367,0.5119184832477209,0.0,0.0,1835.0,0.0,-1835.0,0.0,0.0,0.0,
368,-1,368,0.5113469858201085,0.0,0.0,1840.0,0.0,-1840.0,0.0,0.0,0.0,
369,-1,369,0.5107775418349325,0.0,0.0,1844.9999999999998,0.0,-1844.9999999999998,0.0,0.0,0.0,
370,-1,370,0.5102101413918665,0.0,0.0,1850.0000000000002,0.0,-1850.0000000000002,0.0,0.0,0.0,
371,-1,371,0.509644774639713,0.0,0.0,1855.0,0.0,-1855.0,0.0,0.0,0.0,
372,-1,372,0.5090814317761585,0.0,210552.0,1860.0,210552.0,-1860.0,0.0,0.0,0.0,
373,-1,373,0.5085201030475325,0.0,0.0,1865.0000000000002,0.0,-1865.0000000000002,0.0,0.0,0.0,
374,-1,374,0.507960778748564,0.0,0.0,1869.9999999999995,0.0,-1869.9999999999995,0.0,0.0,0.0,
375,-1,375,0.5074034492221395,0.0,0.0,1874.9999999999998,0.0,-1874.9999999999998,0.0,0.0,0.0,
376,-1,376,0.5068481048590655,0.0,0.0,1880.0,0.0,-1880.0,0.0,0.0,0.0,
377,-1,377,0.5062947360978305,0.0,0.0,1885.0,0.0,-1885.0,0.0,0.0,0.0,
378,-1,378,0.5057433334243651,0.0,0.0,1889.9999999999998,0.0,-1889.9999999999998,0.0,0.0,0.0,
379,-1,379,0.5051938873718085,0.0,0.0,1895.0,0.0,-1895.0,0.0,0.0,0.0,
380,-1,380,0.5046463885202735,0.0,0.0,1899.9999999999998,0.0,-1899.9999999999998,0.0,0.0,0.0,
381,-1,381,0.5041008274966114,0.0,0.0,1905.0,0.0,-1905.0,0.0,0.0,0.0,
382,-1,382,0.5035571949741805,0.0,0.0,1910.0000000000002,0.0,-1910.0000000000002,0.0,0.0,0.0,
383,-1,383,0.503015481672615,0.0,0.0,1915.0000000000002,0.0,-1915.0000000000002,0.0,0.0,0.0,
384,-1,384,0.502475678357593,0.0,217344.0,1920.0,217344.0,-1920.0,0.0,0.0,0.0,
385,-1,385,0.5019377758406115,0.0,0.0,1925.0,0.0,-1925.0,0.0,0.0,0.0,
386,-1,386,0.501401764978754,0.0,0.0,1930.0,0.0,-1930.0,0.0,0.0,0.0,
387,-1,387,0.500867636674466,0.0,0.0,1935.0,0.0,-1935.0,0.0,0.0,0.0,
388,-1,388,0.5003353818753304,0.0,0.0,1940.0,0.0,-1940.0,0.0,0.0,0.0,
389,-1,389,0.4998049915738395,0.0,0.0,1945.0,0.0,-1945.0,0.0,0.0,0.0,
390,-1,390,0.49927645680717453,0.0,0.0,1950.0,0.0,-1950.0,0.0,0.0,0.0,
391,-1,391,0.4987497686569835,0.0,0.0,1955.0,0.0,-1955.0,0.0,0.0,0.0,
392,-1,392,0.498224918249158,0.0,0.0,1960.0000000000002,0.0,-1960.0000000000002,0.0,0.0,0.0,
393,-1,393,0.49770189675361554,0.0,0.0,1964.9999999999998,0.0,-1964.9999999999998,0.0,0.0,0.0,
394,-1,394,0.497180695384077,0.0,0.0,1970.0,0.0,-1970.0,0.0,0.0,0.0,
395,-1,395,0.49666130539785397,0.0,0.0,1975.0000000000002,0.0,-1975.0000000000002,0.0,0.0,0.0,
396,-1,396,0.49614371809562646,0.0,224136.00000000003,1980.0000000000002,224136.00000000003,-1980.0000000000002,0.0,0.0,0.0,
397,-1,397,0.4956279248212305,0.0,0.0,1985.0,0.0,-1985.0,0.0,0.0,0.0,
398,-1,398,0.4951139169614445,0.0,0.0,1990.0,0.0,-1990.0,0.0,0.0,0.0,
399,-1,399,0.4946016859457705,0.0,0.0,1995.0,0.0,-1995.0,0.0,0.0,0.0,
400,-1,400,0.494091223246228,0.0,0.0,2000.0,0.0,-2000.0,0.0,0.0,0.0,
401,-1,401,0.493582520377138,0.0,0.0,2005.0000000000002,0.0,-2005.0000000000002,0.0,0.0,0.0,
402,-1,402,0.4930755688949135,0.0,0.0,2010.0,0.0,-2010.0,0.0,0.0,0.0,
403,-1,403,0.492570360397853,0.0,0.0,2015.0,0.0,-2015.0,0.0,0.0,0.0,
404,-1,404,0.492066886525927,0.0,0.0,2020.0,0.0,-2020.0,0.0,0.0,0.0,
405,-1,405,0.49156513896057696,0.0,0.0,2025.0000000000002,0.0,-2025.0000000000002,0.0,0.0,0.0,
406,-1,406,0.49106510942450254,0.0,0.0,2030.0,0.0,-2030.0,0.0,0.0,0.0,
407,-1,407,0.4905667896814605,0.0,0.0,2035.0,0.0,-2035.0,0.0,0.0,0.0,
408,-1,408,0.490070171536061,0.0,230928.00000000003,2040.0,230928.00000000003,-2040.0,0.0,0.0,0.0,
409,-1,409,0.4895752468335615,0.0,0.0,2045.0,0.0,-2045.0,0.0,0.0,0.0,
410,-1,410,0.48908200745966646,0.0,0.0,2050.0,0.0,-2050.0,0.0,0.0,0.0,
411,-1,411,0.48859044534032503,0.0,0.0,2055.0,0.0,-2055.0,0.0,0.0,0.0,
412,-1,412,0.48810055244153205,0.0,0.0,2060.0,0.0,-2060.0,0.0,0.0,0.0,
413,-1,413,0.487612320769128,0.0,0.0,2065.0,0.0,-2065.0,0.0,0.0,0.0,
414,-1,414,0.4871257423686025,0.0,0.0,2070.0,0.0,-2070.0,0.0,0.0,0.0,
415,-1,415,0.4866408093248945,0.0,0.0,2075.0,0.0,-2075.0,0.0,0.0,0.0,
416,-1,416,0.4861575137621975,0.0,0.0,2080.0,0.0,-2080.0,0.0,0.0,0.0,
417,-1,417,0.4856758478437635,0.0,0.0,2085.0,0.0,-2085.0,0.0,0.0,0.0,
418,-1,418,0.4851958037717125,0.0,0.0,2090.0,0.0,-2090.0,0.0,0.0,0.0,
419,-1,419,0.484717373786831,0.0,0.0,2095.0,0.0,-2095.0,0.0,0.0,0.0,
420,-1,420,0.4842405501683895,0.0,237720.0,2100.0,237720.0,-2100.0,0.0,0.0,0.0,
421,-1,421,0.4837653252339435,0.0,0.0,2105.0,0.0,-2105.0,0.0,0.0,0.0,
422,-1,422,0.4832916913391465,0.0,0.0,2110.0,0.0,-2110.0,0.0,0.0,0.0,
423,-1,423,0.4828196408775605,0.0,0.0,2115.0,0.0,-2115.0,0.0,0.0,0.0,
424,-1,424,0.48234916628046604,0.0,0.0,2120.0,0.0,-2120.0,0.0,0.0,0.0,
425,-1,425,0.481880260016676,0.0,0.0,2125.0,0.0,-2125.0,0.0,0.0,0.0,
426,-1,426,0.4814129145923485,0.0,0.0,2130.0,0.0,-2130.0,0.0,0.0,0.0,
427,-1,427,0.48094712255079997,0.0,0.0,2135.0,0.0,-2135.0,0.0,0.0,0.0,
428,-1,428,0.48048287647232196,0.0,0.0,2140.0,0.0,-2140.0,0.0,0.0,0.0,
429,-1,429,0.4800201689739975,0.0,0.0,2145.0,0.0,-2145.0,0.0,0.0,0.0,
430,-1,430,0.4795589927095155,0.0,0.0,2150.0,0.0,-2150.0,0.0,0.0,0.0,
431,-1,431,0.4790993403689915,0.0,0.0,2155.0,0.0,-2155.0,0.0,0.0,0.0,
432,-1,432,0.478641204678786,0.0,244512.0,2160.0,244512.0,-2160.0,0.0,0.0,0.0,
433,-1,433,0.478184578401321,0.0,0.0,2165.0,0.0,-2165.0,0.0,0.0,0.0,
434,-1,434,0.47772945433490704,0.0,0.0,2170.0,0.0,-2170.0,0.0,0.0,0.0,
435,-1,435,0.4772758253135565,0.0,0.0,2175.0,0.0,-2175.0,0.0,0.0,0.0,
436,-1,436,0.476823684206815,0.0,0.0,2180.0,0.0,-2180.0,0.0,0.0,0.0,
437,-1,437,0.476373023919576,0.0,0.0,2185.0,0.0,-2185.0,0.0,0.0,0.0,
438,-1,438,0.47592383739191196,0.0,0.0,2190.0,0.0,-2190.0,0.0,0.0,0.0,
439,-1,439,0.475476117598895,0.0,0.0,2195.0,0.0,-2195.0,0.0,0.0,0.0,
440,-1,440,0.4750298575504245,0.0,0.0,2200.0,0.0,-2200.0,0.0,0.0,0.0,
441,-1,441,0.4745850502910545,0.0,0.0,2205.0,0.0,-2205.0,0.0,0.0,0.0,
442,-1,442,0.474141688899819,0.0,0.0,2210.0,0.0,-2210.0,0.0,0.0,0.0,
443,-1,443,0.47369976649006346,0.0,0.0,2215.0,0.0,-2215.0,0.0,0.0,0.0,
444,-1,444,0.4732592762092715,0.0,251304.0,2220.0,251304.0,-2220.0,0.0,0.0,0.0,
445,-1,445,0.4728202112388975,0.0,0.0,2225.0,0.0,-2225.0,0.0,0.0,0.0,
446,-1,446,0.4723825647941945,0.0,0.0,2230.0,0.0,-2230.0,0.0,0.0,0.0,
447,-1,447,0.47194633012405096,0.0,0.0,2235.0,0.0,-2235.0,0.0,0.0,0.0,
448,-1,448,0.471511500510817,0.0,0.0,2240.0,0.0,-2240.0,0.0,0.0,0.0,
449,-1,449,0.4710780692701445,0.0,0.0,2245.0,0.0,-2245.0,0.0,0.0,0.0,
450,-1,450,0.470646029750817,0.0,0.0,2250.0,0.0,-2250.0,0.0,0.0,0.0,
451,-1,451,0.4702153753345865,0.0,0.0,2255.0,0.0,-2255.0,0.0,0.0,0.0,
452,-1,452,0.469786099436009,0.0,0.0,2260.0,0.0,-2260.0,0.0,0.0,0.0,
453,-1,453,0.46935819550228347,0.0,0.0,2265.0,0.0,-2265.0,0.0,0.0,0.0,
454,-1,454,0.46893165701308503,0.0,0.0,2270.0,0.0,-2270.0,0.0,0.0,0.0,
455,-1,455,0.468506477480408,0.0,0.0,2275.0,0.0,-2275.0,0.0,0.0,0.0,
456,-1,456,0.468082650448403,0.0,258095.99999999997,2280.0,258095.99999999997,-2280.0,0.0,0.0,0.0,
457,-1,457,0.46766016949321704,0.0,0.0,2285.0,0.0,-2285.0,0.0,0.0,0.0,
458,-1,458,0.4672390282228345,0.0,0.0,2290.0,0.0,-2290.0,0.0,0.0,0.0,
459,-1,459,0.46681922027691947,0.0,0.0,2295.0,0.0,-2295.0,0.0,0.0,0.0,
460,-1,460,0.4664007393266575,0.0,0.0,2300.0,0.0,-2300.0,0.0,0.0,0.0,
461,-1,461,0.465983579074598,0.0,0.0,2305.0,0.0,-2305.0,0.0,0.0,0.0,
462,-1,462,0.46556773325450096,0.0,0.0,2310.0,0.0,-2310.0,0.0,0.0,0.0,
463,-1,463,0.4651531956311784,0.0,0.0,2315.0,0.0,-2315.0,0.0,0.0,0.0,
464,-1,464,0.4647399600003423,0.0,0.0,2320.0,0.0,-2320.0,0.0,0.0,0.0,
465,-1,465,0.4643280201884501,0.0,0.0,2325.0,0.0,-2325.0,0.0,0.0,0.0,
466,-1,466,0.4639173700525519,0.0,0.0,2330.0,0.0,-2330.0,0.0,0.0,0.0,
467,-1,467,0.46350800348013754,0.0,0.0,2335.0,0.0,-2335.0,0.0,0.0,0.0,
468,-1,468,0.4630999143889867,0.0,264888.0,2340.0,264888.0,-2340.0,0.0,0.0,0.0,
